-2.6563,11.6425,1.8794,28014,1
1.3874,4.544,0.1413,28515,1
3.469,8.2381,0.1484,29015,1
-0.8918,10.3688,2.2445,29514,1
-1.9356,9.6434,1.719,30014,1
-2.8681,9.0928,0.0299,30515,1
3.8808,8.5457,0.638,31014,1
-2.4767,9.1886,1.8686,31515,1
-2.6993,9.6949,1.5681,32014,1
-2.3797,11.688,0.8978,32515,1
-3.6438,8.8749,0.8331,33014,1
3.6594,8.6774,0.1353,33514,1
0.2753,8.341,2.0482,34015,1
-2.7628,10.0504,0.3843,34514,1
-1.3766,11.0117,0.7482,35015,1
-0.4645,6.4581,1.2892,35515,1
4.7307,8.1723,-0.4453,36015,1
-2.12,9.5429,1.6017,36513,1
-2.4707,10.7184,0.2813,37013,1
-2.0434,10.5819,1.9153,37514,1
-0.6464,7.6719,0.9133,38015,1
0.1365,7.4373,0.9744,38515,1
-1.6304,10.9973,1.2306,39014,1
-1.0295,11.1026,0.7218,39514,1
-1.5837,8.7492,0.8415,40015,1
2.7269,9.1945,0.6225,40514,1
0.492,7.6898,1.4808,41014,1
-2.0278,9.4806,2.5892,41513,1
-1.0103,9.3669,0.6356,42014,1
-2.1571,8.2082,1.3886,42514,1
3.9646,9.1862,1.2928,43015,1
-1.4448,8.7708,1.2234,43514,1
-2.278,9.5656,2.4815,44014,1
-1.4041,10.4502,1.9644,44516,1
-2.272,9.2628,1.5562,45015,1
3.8904,9.3609,-0.5471,45514,1
-0.0826,8.9611,0.9133,46014,1
-2.8346,9.9176,1.1252,46514,1
-2.746,9.4782,1.6388,47016,1
-1.069,9.5369,1.367,47514,1
-2.7221,12.7198,1.0714,48014,1
-0.2789,6.2031,-0.2885,48514,1
3.2775,8.9874,0.3483,49015,1
-0.5016,8.2465,0.6536,49514,1
-2.0757,10.1881,2.0529,50014,1
-1.1336,10.2408,1.0702,50514,1
-1.3826,9.495,-0.1436,51014,1
-1.4377,10.1103,1.6914,51515,1
1.3934,9.671,0.2143,52014,1
3.5995,7.5223,-0.7278,52513,1
-1.6124,9.896,0.4333,53015,1
-3.2691,9.8757,1.0007,53515,1
-1.9584,9.9714,0.0622,54015,1
-1.9955,9.5572,0.3448,54514,1
-2.8023,7.9855,0.6428,55014,1
-0.2119,8.1399,0.1676,55514,1
3.3924,9.1754,0.7996,56015,1
-1.7501,9.6518,1.9883,56514,1
-2.4599,9.8122,0.5842,57014,1
-2.0122,9.9367,0.4309,57515,1
-1.4843,10.1282,0.2454,58014,1
-1.5586,9.4411,0.6213,58514,1
1.6639,7.6779,1.142,59014,1
3.3685,8.8115,0.9672,59514,1
-2.3893,9.993,1.5119,60015,1
-3.1207,9.6494,1.2198,60515,1
-2.9771,9.4088,0.6332,61015,1
-1.6866,9.7236,0.8547,61514,1
-3.3697,13.2226,0.6751,62015,1
2.5114,6.8866,-0.8367,62516,1
3.2823,8.9168,0.164,63015,1
-1.5801,9.9906,2.6503,63514,1
-1.6005,9.8206,1.0809,64015,1
-2.0577,9.3322,0.7577,64515,1
-1.9847,9.2209,0.6859,65014,1
-1.9907,12.259,-0.0203,65515,1
0.9433,5.8847,-0.0431,66014,1
3.5002,8.8079,-0.1688,66515,1
-2.2516,9.3238,2.3857,67014,1
-2.12,10.0025,0.7745,67515,1
-1.8973,9.6913,0.5818,68014,1
-1.1456,9.8864,0.6596,68514,1
-1.8303,12.3057,1.2988,69014,1
3.2667,7.4229,0.486,69514,1
3.7037,9.0952,-0.2634,70014,1
-1.318,8.8366,1.8387,70515,1
-2.1056,10.1019,0.7769,71015,1
-1.5023,9.5596,0.0263,71514,1
-0.7889,10.0983,-0.1963,72014,1
-0.7075,10.6573,-0.6045,72515,1
-2.2409,11.4079,0.6536,73014,1
2.6646,7.4672,0.2538,73514,1
2.8538,8.9635,-0.5542,74015,1
-0.3232,9.4615,0.7505,74515,1
-0.8918,10.4526,0.3017,75015,1
-1.3946,9.8709,-0.0215,75514,1
-1.1204,9.5321,-0.571,76014,1
-1.3395,9.4699,0.5482,76515,1
-1.2629,9.2616,0.4633,77014,1
-1.142,10.054,1.3587,77514,1
-0.7805,10.0756,0.0886,78015,1
0.1233,9.8936,-0.3771,78514,1
2.7628,8.5158,0.0958,79014,1
-0.4333,7.3714,0.0515,79514,1
-2.2588,9.6374,0.5997,80015,1
-1.8722,9.8697,0.1808,80514,1
-1.306,9.6566,-1.0343,81015,1
-1.7417,9.568,-0.7494,81513,1
-1.865,9.5836,-0.4728,82014,1
-2.0924,9.5489,-0.468,82515,1
-2.1499,9.3645,-0.0898,83015,1
-2.8214,9.2532,0.2394,83513,1
-1.318,9.6374,0.1257,84014,1
-0.3316,11.214,-0.905,84515,1
1.8494,9.8433,0.3807,85015,1
-0.6452,7.9077,1.2006,85514,1
-3.9215,9.7955,0.8595,86015,1
-3.0609,9.3071,0.2298,86516,1
-2.4743,9.2376,-0.0012,87015,1
-1.0103,10.0576,-1.2078,87514,1
-0.7158,9.5501,-1.2952,88013,1
-1.3646,9.5812,-0.9373,88514,1
-1.8183,9.6327,-0.5566,89014,1
-1.7202,9.6135,-0.328,89515,1
-2.2612,9.6698,0.1293,90014,1
-2.4851,9.5596,0.565,90515,1
-1.8183,9.7967,0.1053,91014,1
0.0419,8.9288,-0.4525,91514,1
2.1212,9.3837,0.6799,92014,1
-3.0525,7.6084,1.7645,92513,1
-3.3996,9.835,0.96,93015,1
-1.6208,10.7663,-1.1073,93514,1
-3.5301,5.5543,1.0019,94014,1
1.8111,8.7229,1.5598,94514,1
-2.7879,9.2209,1.701,95015,1
-2.6682,10.2886,-0.4537,95514,1
-1.8494,12.9257,-2.2852,96015,1
2.8981,3.5241,-1.1935,96515,1
-0.0551,7.6791,1.1468,97014,1
-3.5421,8.6319,0.7338,97514,1
-1.9129,12.4206,-2.0972,98014,1
-0.8511,12.3188,-1.9009,98515,1
3.9946,7.8407,1.7896,99014,1
1.7154,7.9927,1.6064,99515,1
0.4417,10.4203,0.6955,100014,1
-0.9852,11.3708,-0.3364,100514,1
-2.5365,9.8924,0.5494,101015,1
3.1806,9.0868,0.0359,101514,1
0.1927,7.8371,1.5095,102014,1
-3.7563,9.7272,1.3551,102515,1
-2.2768,9.3178,0.006,103014,1
0.0551,9.7811,-2.2445,103515,1
-0.9552,1.0283,2.1774,104015,1
2.0805,8.8869,0.8427,104514,1
-3.73,8.7397,1.9356,105014,1
-2.4216,9.9606,0.2346,105514,1
-0.741,9.7081,-0.9959,106014,1
0.1915,0.3986,0.2238,106514,1
2.4755,9.0162,0.808,107015,1
-0.5854,9.1299,1.197,107515,1
-1.7848,10.3042,0.2849,108014,1
-1.8889,9.8457,-0.4776,108516,1
-0.4812,9.7524,-0.7003,109014,1
-0.3555,10.0636,-1.5107,109514,1
1.0331,1.5993,2.1942,110014,1
2.2349,9.4603,1.0426,110515,1
0.0192,7.934,1.5813,111014,1
-1.5131,10.4814,0.3843,111514,1
-0.9708,9.6003,-0.1365,112014,1
-0.4106,11.7215,-1.4867,112514,1
-1.0857,5.0097,0.6452,113015,1
3.159,9.2005,-0.3783,113514,1
-0.6739,9.4004,1.3587,114015,1
-2.3342,9.9954,0.7721,114514,1
-0.2011,10.2228,-0.8954,115015,1
-0.668,9.6817,-0.9995,115514,1
-0.8164,12.2255,-1.8913,116014,1
0.8068,2.8849,0.9181,116516,1
2.3654,9.1263,1.6495,117015,1
-1.7513,9.6937,1.525,117515,1
-2.5856,9.4866,0.4621,118014,1
-1.4041,9.8146,-0.9995,118515,1
0.4094,9.7595,-1.4329,119015,1
-0.2657,11.7873,-2.8023,119515,1
-0.7099,5.5052,1.6735,120014,1
3.2584,8.9096,0.7757,120515,1
-1.0103,9.9092,1.5969,121016,1
-2.5354,9.799,0.4752,121514,1
-1.9943,9.9738,-0.1879,122015,1
-0.6344,9.5273,-0.5279,122514,1
-0.8535,10.2635,-1.1815,123014,1
-3.0489,8.1603,2.0613,123514,1
2.9328,9.2735,0.6596,124015,1
2.1918,9.3334,0.5889,124515,1
-0.723,9.7847,2.0589,125014,1
-2.5677,9.6123,0.0048,125515,1
-1.3084,9.5979,0.2825,126014,1
-1.2521,9.6243,0.1065,126514,1
-1.7417,12.3524,-0.0203,127015,1
-1.3527,12.429,0.8726,127514,1
0.9157,9.3669,1.051,128014,1
0.4836,8.6427,0.9421,128514,1
-2.0326,9.3394,0.8547,129015,1
-1.1803,9.969,-0.0527,129514,1
-0.5099,9.5991,0.3699,130015,1
-0.5746,9.7967,-0.1293,130514,1
-2.4575,10.8201,0.2669,131015,1
2.5677,8.9599,-0.1017,131515,1
2.6132,9.0712,0.7051,132014,1
-0.9912,8.9288,1.2701,132514,1
-1.9715,10.0241,0.5099,133015,1
-1.2593,9.8014,-0.3172,133515,1
-0.1472,9.7835,0.1281,134014,1
-1.4365,12.3176,0.6871,134514,1
-0.6871,3.6199,0.2155,135015,1
2.4456,9.2484,0.6656,135515,1
-2.199,7.8443,1.7393,136014,1
-2.1703,10.1725,0.6117,136515,1
-1.871,9.9235,0.6153,137014,1
-1.3766,9.6518,0.1568,137514,1
-2.5796,11.4677,0.5471,138013,1
0.7027,10.3976,2.849,138515,1
2.3474,9.2711,1.707,139014,1
-1.3754,8.043,2.3737,139515,1
-2.3666,9.7859,2.9471,140015,1
-2.0769,9.9487,-0.0443,140515,1
-1.0031,9.6482,0.1987,141015,1
-1.7704,14.5154,-0.6273,141515,1
-2.9028,3.6139,1.6831,142015,1
2.9675,9.4184,0.4285,142514,1
1.446,9.2795,1.2593,143014,1
-0.875,9.9547,2.0326,143514,1
-0.6883,10.7076,1.2808,144015,1
-0.7829,10.0935,0.1927,144514,1
-0.4333,9.7368,0.079,145015,1
-0.5746,11.1565,-0.6452,145514,1
0.0958,4.8026,1.9823,146014,1
2.8861,9.1514,0.2047,146514,1
2.0613,8.0358,0.6751,147015,1
-1.6292,10.6059,1.2569,147514,1
-0.8439,10.4933,1.0857,148015,1
-0.8499,9.7165,0.2897,148515,1
-0.954,10.5783,-0.0072,149015,1
-0.7218,6.5455,1.209,149514,1
3.7671,8.5852,0.741,150014,1
3.2656,9.1514,0.413,150515,1
3.3577,9.2209,0.7134,151015,1
-0.492,9.0784,1.6866,151515,1
-2.1272,10.0588,0.5626,152014,1
-2.2768,9.6111,0.7625,152515,1
-0.6332,9.2891,0.0754,153014,1
-0.6392,9.647,0.1089,153514,1
-2.0158,10.3281,0.2274,154013,1
-0.0766,6.4329,1.1252,154515,1
2.7317,9.1,-0.0024,155015,1
2.4755,9.088,0.091,155514,1
-0.425,9.7081,1.4317,156013,1
-2.4551,9.5177,1.0175,156514,1
-1.707,9.5237,0.3759,157015,1
-0.5602,10.1127,0.2801,157514,1
-0.4453,9.6662,0.3459,158014,1
-2.284,11.5096,-0.0156,158515,1
-0.334,6.6305,0.9074,159016,1
3.2835,9.0078,0.2765,159515,1
2.0877,9.1072,0.3304,160014,1
-2.4061,9.0305,1.209,160513,1
-1.7597,9.3669,0.5961,161014,1
-1.1647,9.8828,0.5674,161515,1
-1.2066,9.6853,0.8032,162016,1
-1.4664,12.9533,0.2574,162513,1
-0.3675,5.024,1.622,163014,1
2.8334,9.1227,0.9193,163514,1
2.0063,8.5685,0.7446,164015,1
-1.4197,9.5824,2.4839,164514,1
-1.9153,9.9463,0.7434,165014,1
-1.7333,9.9942,0.3412,165514,1
-1.2689,9.7176,0.249,166014,1
-2.1104,11.5587,0.395,166514,1
-1.8016,9.0281,1.5071,167016,1
5.4945,6.9836,-0.0515,167514,1
2.5713,9.4387,1.3587,168015,1
-2.1643,9.7823,1.7178,168514,1
-1.9943,9.8649,0.9529,169015,1
-0.1676,9.5704,0.3232,169515,1
-0.4812,9.6386,0.4381,170015,1
-0.5459,11.3157,0.0347,170514,1
-3.3158,7.7258,0.6811,171014,1
2.8143,9.3035,0.322,171515,1
2.6467,9.0593,0.5626,172016,1
-0.492,9.3813,1.3371,172514,1
-1.5226,10.0468,1.3168,173014,1
-1.0486,9.0593,0.6476,173515,1
-0.7948,9.6386,0.1568,174015,1
-0.7338,9.2855,0.3843,174514,1
-4.4315,8.8785,-0.182,175015,1
3.2165,9.2676,0.5997,175514,1
2.7101,9.3502,0.3292,176014,1
-0.3208,8.0968,1.4855,176515,1
-2.0912,10.6238,1.3622,177014,1
-2.6826,9.3226,0.4489,177514,1
-1.0031,9.7967,-0.3005,178014,1
-1.3311,11.1996,-0.6285,178514,1
-0.4824,3.9562,0.0419,179015,1
2.6275,9.167,0.3017,179515,1
-2.2181,9.7452,1.695,180014,1
-3.3015,10.4455,0.5686,180514,1
-2.2852,9.9415,0.6033,181014,1
-1.2509,9.6889,-0.1568,181514,1
-2.7436,13.0239,0.4752,182014,1
0.8212,8.6882,2.6539,182513,1
2.8693,9.3238,0.972,183015,1
1.075,9.5704,2.2289,183514,1
-2.7604,11.2966,0.9612,184014,1
-2.4037,9.6722,0.1161,184514,1
-0.8248,9.8302,0.0934,185014,1
-2.6407,12.2961,-0.3783,185515,1
2.2816,9.556,1.069,186015,1
3.0034,8.8223,0.6273,186515,1
-0.6404,8.4823,2.0051,187015,1
-1.0989,9.8541,-0.1389,187514,1
-0.8966,10.5747,0.5566,188015,1
-0.1281,4.9749,0.7553,188515,1
3.0908,8.9132,0.3052,189015,1
-2.3187,10.2084,1.4532,189514,1
-3.238,9.659,0.2622,190014,1
-1.2761,9.8613,0.2957,190515,1
-1.5011,6.4461,1.0211,191015,1
2.9531,8.8258,0.9373,191514,1
3.3601,9.088,0.8092,192014,1
-4.3393,11.1517,1.2725,192514,1
-2.776,10.6202,0.2657,193016,1
-1.3084,9.7607,0.1604,193515,1
-2.2145,6.0978,1.1755,194015,1
3.092,9.0784,0.9145,194514,1
2.4085,8.4117,1.2162,195014,1
-1.9656,9.2963,2.0769,195516,1
-1.1456,10.4383,0.4465,196015,1
-1.075,9.6039,0.3843,196515,1
-0.632,9.647,-0.1664,197014,1
-0.3807,9.6793,-0.2023,197514,1
-0.565,10.3748,0.8319,198015,1
0.0934,9.8661,0.4561,198515,1
-0.1089,9.015,2.4575,199015,1
2.2528,9.2903,1.6747,199514,1
1.2545,9.3669,1.5466,200015,1
-2.0242,9.2903,2.0577,200514,1
-3.2428,9.6219,1.4401,201015,1
-2.0948,9.7919,0.0203,201514,1
0.6356,9.7643,0.7194,202015,1
0.1808,9.9906,-0.0419,202514,1
-0.5746,11.0296,-0.158,203014,1
0.7446,7.4923,1.2377,203515,1
2.7197,9.2532,1.2677,204014,1
2.4528,9.2831,1.1923,204515,1
-1.2796,8.7444,2.6407,205014,1
-2.2935,9.0449,2.4863,205514,1
-0.6009,10.3581,0.2095,206015,1
-0.1377,9.6386,-0.1879,206516,1
-0.4118,9.8242,-0.2083,207015,1
-1.282,8.195,0.7458,207515,1
4.6398,7.1344,1.1935,208014,1
3.1123,9.3825,0.4788,208514,1
0.0132,7.2888,1.5143,209014,1
-2.7795,9.574,0.9313,209514,1
-1.1635,10.5257,1.2413,210014,1
-0.9936,10.2635,0.2741,210514,1
-0.9289,8.3734,1.2198,211014,1
2.0805,9.4579,1.0031,211515,1
2.7424,9.3083,1.0115,212016,1
2.5449,9.4866,1.1276,212514,1
1.1839,8.371,1.318,213014,1
-2.114,9.9499,1.2449,213515,1
-1.5143,10.5041,0.1185,214014,1
-1.6412,9.6913,0.4309,214515,1
-2.017,11.6964,0.1963,215014,1
-0.2622,8.8965,1.3467,215515,1
0.4573,9.0748,3.2715,216014,1
1.6878,9.155,2.8921,216515,1
0.2945,8.6116,3.2117,217016,1
-3.3063,9.0389,4.0831,217514,1
-3.809,9.3466,0.5818,218014,1
-1.7944,10.2384,0.7936,218515,1
-2.1499,9.9702,0.0084,219015,1
-1.3503,8.5086,0.6093,219514,1
1.1587,9.0138,2.509,220014,1
2.0661,9.1072,1.8782,220515,1
1.5957,8.6104,2.4492,221015,1
-2.1798,7.5713,1.4125,221515,1
-1.8614,9.6985,1.0247,222014,1
-0.8164,10.2168,-0.2502,222514,1
-0.7254,11.1936,-2.1152,223015,1
-1.0714,9.8996,0.9361,223514,1
2.0278,7.4445,1.282,224015,1
2.4911,9.313,1.1911,224515,1
2.1583,9.2819,1.4843,225014,1
0.5494,8.9144,1.5921,225514,1
-1.385,9.4363,1.6005,226014,1
-2.3354,9.2484,0.6392,226513,1
-0.7817,9.4615,-0.5566,227014,1
-0.905,9.5836,-0.7889,227514,1
-1.0953,10.771,0.1257,228014,1
-1.4269,8.6415,1.78,228515,1
2.8155,9.3514,1.5921,229017,1
2.7712,9.149,1.3742,229515,1
2.0182,9.27,1.2904,230014,1
-1.215,9.1179,2.697,230515,1
-3.7719,8.8151,0.9552,231015,1
-0.6811,10.54,-0.152,231514,1
-0.9636,9.7643,-0.1089,232014,1
-1.7537,12.4002,-0.0754,232515,1
-1.4017,8.4308,1.0678,233014,1
2.1164,8.5781,3.177,233513,1
2.5617,9.07,2.4216,234015,1
2.2588,9.021,2.4121,234517,1
-1.0426,9.4902,3.4978,235015,1
-3.1207,9.5345,1.4185,235514,1
-1.0833,9.9391,-0.158,236015,1
-0.8583,9.7727,-0.097,236516,1
-1.5849,10.6011,-0.3184,237015,1
-2.4013,9.3861,0.1903,237515,1
3.487,6.986,1.2258,238014,1
2.2289,9.513,1.282,238515,1
2.1619,9.3825,1.464,239015,1
1.1037,9.5776,1.1923,239514,1
-0.1484,8.4093,1.4305,240013,1
-1.0235,10.5173,0.6021,240514,1
-0.8487,9.6758,1.0067,241016,1
-0.073,9.7943,0.0419,241514,1
-0.8882,10.8501,0.7326,242014,1
-1.9272,9.6769,1.2162,242514,1
0.7302,8.3542,1.8578,243015,1
2.3594,9.1455,1.6842,243514,1
1.6519,8.6535,1.3311,244013,1
-1.7226,9.8266,2.0841,244515,1
-0.6632,9.8649,0.6273,245014,1
-0.8379,9.6566,0.0323,245515,1
-0.2921,9.5608,0.0946,246014,1
-1.5047,10.4323,0.0048,246513,1
-1.7238,9.4555,0.7757,247013,1
2.7484,8.8594,1.4604,247515,1
2.3941,9.3813,1.075,248014,1
1.8279,9.0162,1.057,248514,1
-1.9129,10.4227,2.1044,249013,1
-3.6103,9.5979,1.2761,249515,1
-0.826,11.8963,1.0821,250015,1
-0.4513,9.6877,0.4752,250515,1
-0.4154,9.7212,0.4872,251014,1
-1.4688,10.382,0.2215,251514,1
-1.5514,10.042,0.9169,252015,1
2.4887,9.3777,1.8195,252514,1
2.3606,9.4387,0.796,253013,1
1.0654,6.7968,0.8774,253514,1
-2.2528,11.0452,1.9141,254016,1
-2.6371,17.4901,-1.1863,254514,1
3.2249,8.5589,1.0546,255015,1
-3.0764,10.1629,1.4784,255513,1
-1.2042,13.4979,-1.3587,256014,1
0.2729,4.1023,-0.0886,256514,1
0.4214,5.0743,1.2425,257016,1
-0.2705,10.6418,0.1736,257515,1
-0.34,13.614,-0.8667,258014,1
1.9009,6.6831,-0.6811,258513,1
0.1628,9.5477,1.4077,259014,1
0.3316,11.4653,0.0371,259516,1
-0.96,7.472,0.0048,260015,1
3.6474,8.5469,0.2454,260515,1
-2.4611,10.3281,-0.164,261014,1
-2.7365,14.5394,-0.8188,261515,1
0.4657,6.3887,-0.0479,262014,1
0.0443,6.5407,0.8822,262515,1
-1.798,10.3138,0.6763,263015,1
-2.7137,10.461,0.5351,263513,1
0.3531,8.4584,1.95,264016,1
0.0682,7.2661,0.8475,264514,1
-1.5633,11.1972,1.2018,265015,1
-4.6661,13.3399,0.7553,265514,1
1.9105,6.7274,0.9768,266014,1
-1.1432,9.4184,0.9648,266515,1
-3.8389,10.3449,-0.565,267014,1
-3.4846,11.0978,0.5638,267514,1
0.9576,6.8076,0.3819,268014,1
-1.5981,9.6674,0.4082,268515,1
-2.175,10.9386,-0.2035,269015,1
-2.9076,14.4915,0.1245,269515,1
-1.6005,9.0198,1.5993,270014,1
0.492,6.9824,1.1216,270514,1
-2.2864,9.9511,1.2473,271015,1
-2.7053,12.9688,-0.1843,271515,1
-0.1413,7.5079,-0.4297,272016,1
-0.4776,11.4474,-0.1975,272515,1
-2.7077,14.2006,1.5621,273015,1
-0.1616,5.7542,0.2442,273514,1
-1.7477,7.5187,1.3299,274015,1
-1.7501,9.0653,0.1305,274514,1
-2.29,9.5884,0.9804,275015,1
3.1614,8.3518,1.2665,275515,1
-1.1384,10.0085,2.424,276014,1
-2.2672,10.8513,1.3215,276514,1
-0.8667,10.0109,1.1384,277014,1
2.1655,7.6025,1.312,277515,1
-4.2591,9.8362,1.6531,278013,1
-3.6259,13.2825,-1.3359,278514,1
-1.2581,8.4548,2.3714,279014,1
2.594,7.7724,1.6914,279514,1
-2.43,10.3796,0.638,280014,1
-2.8382,14.1,-2.5102,280514,1
-2.2612,7.6958,2.5377,281014,1
0.8547,8.2776,1.1899,281514,1
-2.4839,11.6054,0.8786,282014,1
-2.9962,10.309,-0.0886,282515,1
-1.1288,8.8043,2.5641,283014,1
2.1104,8.5553,0.656,283514,1
-4.5272,10.1833,2.5078,284015,1
-1.1767,14.3993,-0.0407,284515,1
-3.9072,9.343,0.7565,285015,1
2.7544,8.8103,0.7134,285514,1
-3.4032,11.8113,0.261,286014,1
-1.956,11.0093,-1.1683,286514,1
-3.6749,9.167,0.8355,287014,1
1.0534,8.3303,1.9979,287514,1
-2.9064,8.4715,1.5789,288015,1
-1.0917,12.4074,0.3459,288515,1
-1.792,8.5398,0.6955,289015,1
3.1231,7.9508,1.9907,289513,1
-4.0412,9.3334,2.6072,290013,1
-4.0676,10.5316,0.7924,290514,1
-2.0541,11.4629,0.4082,291014,1
-0.3723,5.1713,1.2234,291514,1
3.183,7.4624,0.881,292015,1
-2.3654,12.1441,0.7625,292514,1
-1.6028,9.2328,0.9433,293014,1
-2.3079,9.0688,1.5071,293513,1
2.9064,9.3514,0.6811,294014,1
-1.798,9.7009,2.4264,294514,1
-3.4882,9.6374,-0.1185,295015,1
-1.282,13.0311,-2.3247,295515,1
-1.1192,5.3843,1.4424,296014,1
-1.5801,8.7002,1.6184,296514,1
-0.2286,12.1931,-0.3543,297015,1
-1.1671,11.4079,-0.0311,297515,1
1.5406,7.1572,0.9241,298015,1
-2.4456,7.958,1.9464,298514,1
-3.8892,9.1263,-0.4692,299014,1
-1.3168,10.4107,-1.0714,299514,1
0.9229,8.1615,2.0266,300014,1
-0.7278,5.8727,2.3007,300516,1
-3.712,10.5831,0.8128,301014,1
3.2644,6.3515,0.4992,301515,1
0.7577,8.5278,1.5789,302014,1
-2.5581,10.3234,0.5004,302514,1
-2.8825,12.4397,-1.0857,303016,1
-1.8494,9.106,1.3311,303514,1
1.1863,8.6475,1.1252,304015,1
-2.029,9.7715,1.1743,304514,1
-2.3055,10.777,0.5913,305013,1
-3.0597,9.4435,1.0007,305515,1
1.0438,8.7073,0.8188,306014,1
-0.3663,7.8706,1.8243,306515,1
-0.6883,10.4287,0.0251,307015,1
-1.3491,10.2036,0.4261,307514,1
0.9193,8.1435,0.4154,308014,1
-1.8004,9.7931,0.9529,308515,1
-2.849,9.7272,0.5913,309013,1
-2.6132,9.0808,0.5806,309514,1
-0.1281,8.3303,1.2533,310014,1
-3.4523,8.7828,1.4592,310514,1
-2.9304,11.2247,0.0658,311015,1
0.2634,11.1385,-1.0977,311514,1
-1.713,8.9192,0.7398,312015,1
2.2481,9.6494,1.3587,312514,1
-2.3953,9.2652,0.8463,313014,1
-1.2964,9.513,-0.6907,313514,1
-1.306,8.3303,0.2753,314015,1
0.7218,8.0346,1.4532,314516,1
-1.5993,9.7224,0.9493,315014,1
-2.8095,14.288,-0.1053,315514,1
-2.8514,8.3386,-0.1233,316014,1
-3.2919,10.0037,1.1168,316515,1
2.673,9.0186,0.8691,317015,1
-4.0724,8.2285,2.6718,317514,1
-1.0738,11.5108,0.3483,318014,1
-1.2856,7.284,0.6308,318514,1
2.1044,7.7856,1.5203,319014,1
-1.0977,7.8514,2.7664,319514,1
-1.5657,9.7727,0.5399,320015,1
-0.9588,12.7605,-1.2545,320514,1
-1.9919,7.6515,0.9074,321015,1
2.849,9.3023,1.5191,321515,1
-2.2385,7.7557,1.1049,322013,1
-1.9763,10.8129,-0.9026,322514,1
-2.2241,9.8852,0.577,323016,1
-0.4405,9.4782,0.4645,323513,1
1.1528,7.7964,0.7182,324015,1
-2.3881,10.2791,0.7099,324514,1
-1.8363,9.0293,1.0833,325015,1
-3.0836,8.1244,0.7434,325514,1
1.956,8.9731,0.9086,326014,1
0.0359,8.0178,0.8008,326515,1
-3.9658,8.7385,0.7051,327014,1
-1.4389,9.8026,-0.3471,327514,1
-0.7146,13.6978,-0.2849,328015,1
-0.4166,7.6432,0.9229,328514,1
3.42,8.2788,-0.5315,329015,1
-2.3402,8.8725,1.075,329514,1
-2.8837,10.4658,-0.9588,330014,1
-1.6304,12.2398,-0.9457,330514,1
-1.0426,8.1974,0.9576,331014,1
2.7185,8.9228,-0.3208,331515,1
-2.1511,9.8517,1.0726,332014,1
-2.1032,10.1761,-0.6584,332514,1
-0.9888,9.7236,-0.7769,333014,1
-1.689,11.269,-0.8152,333515,1
-1.1707,6.6125,0.5674,334014,1
2.2768,7.7413,-0.2143,334515,1
-3.469,10.5017,1.1085,335014,1
-2.2672,9.6961,0.2023,335515,1
-1.5454,10.1055,-0.3591,336015,1
-2.9447,8.2034,0.1233,336515,1
2.2756,10.3976,-1.0354,337014,1
-0.2909,8.0825,-0.091,337514,1
-0.5662,10.3772,-1.0366,338015,1
-0.5435,9.9463,-0.7326,338514,1
0.4082,12.7055,-2.0254,339014,1
5.9505,5.1102,-0.5315,339514,1
1.9093,6.7693,0.4405,340014,1
-2.9412,10.6956,-0.6584,340513,1
-1.0271,10.1414,-0.334,341014,1
